,Age,Gender,Plan,Payment Method,User Fav Genre,Watch Hour / month,Satisfaction Rate
6191,59,Female,Mobile,Upi,Drama,184.80436209921817,2.6466635710103072
6192,18,Male,Mobile,Net Banking,Horror,205.29012389531903,3.650639307418565
6193,24,Male,Premium,Net Banking,Drama,182.6897190495759,3.471081397626893
6194,69,Female,Mobile,Net Banking,Romance,190.16635297189362,1.5252645383882393
6195,46,Male,Basic,Upi,Romance,192.61783839937607,2.9457879939720475
6196,19,Female,Standard,Card,Thriller,208.27289023016596,2.274302908569356
6197,38,Female,Basic,Upi,Action,186.00152476076977,3.054101417867057
6198,34,Female,Mobile,Card,Action,207.17014911630815,3.0403827113021262
6199,37,Female,Standard,Net Banking,Thriller,187.36204065950452,2.806427622998195
6200,50,Female,Standard,Card,Documentary,203.7035427128375,4.7279778943180695
6201,60,Female,Premium,Card,Thriller,192.63394558384968,2.0946993142624
6202,45,Female,Mobile,E-Wallet,Thriller,182.3795575624161,4.706671050694329
6203,31,Male,Basic,Upi,Action,205.93930392052604,2.433948608593866
6204,36,Male,Mobile,E-Wallet,Romance,183.74751453523666,2.3351090943019193
6205,46,Male,Premium,Card,Romance,207.5482178371557,1.7182676052443937
6206,38,Male,Premium,E-Wallet,Action,188.39479653041911,3.0650152693424855
6207,54,Female,Mobile,E-Wallet,Horror,181.6243572333254,1.3612291094300724
6208,65,Male,Mobile,E-Wallet,Drama,202.33426054595435,4.498834847915228
6209,37,Male,Standard,E-Wallet,Romance,196.89098026307315,2.363208894902414
6210,57,Male,Mobile,E-Wallet,Comedy,194.76393413606434,4.4593748978999
6211,69,Female,Premium,Net Banking,Horror,189.84842627092402,4.653366888156471
6212,34,Female,Standard,Upi,Romance,201.30695696314874,3.8685496664809476
6213,63,Female,Standard,Card,Comedy,183.83603258111705,4.063998947155532
6214,50,Female,Mobile,Upi,Drama,184.49138418152864,1.6159687159548954
6215,51,Male,Premium,Card,Documentary,209.9530731455791,3.2189933290973194
6216,40,Male,Basic,Upi,Comedy,198.9334865415365,1.6742476915503213
6217,22,Male,Mobile,Upi,Drama,188.64652040856626,3.839798144155669
6218,65,Female,Premium,E-Wallet,Comedy,182.74779544894136,3.0779839829463427
6219,19,Female,Mobile,E-Wallet,Horror,205.61788203199106,2.043137794504826
6220,26,Female,Standard,E-Wallet,Comedy,195.62603425451118,3.861303761859348
6221,50,Female,Basic,Card,Drama,206.6889569660376,4.550698927521271
6222,39,Male,Standard,Card,Thriller,193.3646104107378,3.3166161876343163
6223,39,Female,Standard,Upi,Comedy,188.65012458250968,4.370156213231375
6224,50,Male,Basic,Net Banking,Romance,194.23455328777052,1.6563795465922966
6225,27,Female,Standard,Upi,Drama,206.5892362682131,1.8338346104787395
6226,51,Male,Basic,Net Banking,Horror,203.5399488803453,4.061124607466532
6227,30,Male,Mobile,Card,Documentary,199.79100643366638,4.661465890587043
6228,19,Male,Standard,Upi,Action,180.8776091793653,2.843598072176368
6229,42,Male,Premium,E-Wallet,Romance,184.8419237180778,3.050386828910826
6230,33,Male,Premium,Net Banking,Romance,191.13648637053956,1.8931931079347506
6231,39,Male,Basic,Net Banking,Romance,186.38089806605996,3.2756266523876176
6232,29,Male,Mobile,Upi,Action,200.91512620102768,3.748196927443102
6233,62,Male,Standard,Card,Documentary,206.68555249900353,3.56184583765024
6234,25,Male,Premium,Upi,Romance,198.15374131588467,4.588502438484711
6235,18,Male,Basic,Upi,Romance,200.58903764676097,3.0312867617164927
6236,19,Female,Premium,E-Wallet,Action,208.82067089014572,2.8166311523326164
6237,56,Female,Standard,E-Wallet,Drama,198.00255324930836,4.894793930647364
6238,34,Male,Basic,E-Wallet,Comedy,189.72280508124814,2.6051091813709757
6239,66,Female,Standard,Upi,Drama,181.17751604476476,4.280247058700347
6240,35,Male,Premium,E-Wallet,Romance,202.30279073940034,4.211390608523284
6241,41,Male,Premium,E-Wallet,Horror,202.3617860946988,1.668341372945656
6242,54,Female,Standard,Net Banking,Thriller,194.4619803670476,2.130888508305717
6243,67,Female,Premium,Card,Drama,206.52422293374397,2.9366039602946987
6244,49,Male,Mobile,E-Wallet,Action,195.11769757684164,4.195196008534232
6245,18,Male,Basic,E-Wallet,Romance,208.96753960489036,2.8669322339281207
6246,20,Male,Premium,Upi,Horror,183.01592914555118,3.190232207650348
6247,19,Male,Basic,E-Wallet,Thriller,182.38146703561216,3.3872930668992853
6248,26,Male,Basic,Card,Romance,192.0541864755377,4.373274492564725
6249,37,Male,Premium,Upi,Thriller,204.59203317645927,2.6156704677449465
6250,56,Male,Standard,Net Banking,Thriller,204.1950035432925,2.8115704789828904
6251,60,Male,Mobile,Card,Documentary,188.55431433303318,3.2050254438463193
6252,70,Male,Basic,Upi,Comedy,185.65868821973885,1.5974743615085107
6253,24,Female,Basic,Net Banking,Romance,195.07812083158652,1.2337738394021174
6254,67,Female,Standard,E-Wallet,Romance,194.86377683540218,2.6281916033725836
6255,40,Male,Standard,Net Banking,Drama,199.37021646428602,3.982867377661565
6256,43,Female,Premium,Upi,Drama,205.69856604269575,4.239235964138617
6257,34,Male,Mobile,Net Banking,Action,189.56960066061978,1.3132953908838658
6258,52,Female,Basic,Net Banking,Documentary,189.8045636771083,3.281481743122569
6259,66,Male,Standard,E-Wallet,Thriller,199.99182651848807,1.014354286677138
6260,61,Female,Standard,E-Wallet,Action,203.41486572067035,1.1539508697538796
6261,48,Male,Mobile,Net Banking,Drama,205.26333322555055,4.566356802455527
6262,23,Male,Mobile,E-Wallet,Action,196.50763541517438,3.4891184385477785
6263,39,Male,Basic,Card,Romance,189.08320084403715,2.6798234230905367
6264,59,Female,Standard,Net Banking,Drama,203.1027600918368,2.0558601663869243
6265,65,Female,Standard,Net Banking,Drama,191.83701953288207,1.6872343451515905
6266,20,Male,Standard,Net Banking,Drama,199.33332158639303,4.279385710724133
6267,37,Male,Premium,Upi,Comedy,200.96584934409017,1.2971466857752354
6268,55,Female,Mobile,E-Wallet,Comedy,204.56098509089384,1.4752157759083215
6269,59,Male,Premium,Net Banking,Action,206.6434963584705,2.7656682863564193
6270,28,Female,Premium,Net Banking,Documentary,190.9553338407913,2.637751053506659
6271,42,Male,Mobile,Net Banking,Comedy,197.34653636792314,4.207880112961261
6272,67,Male,Basic,Upi,Horror,189.56288070173454,1.872116533287624
6273,69,Female,Premium,Card,Thriller,192.71934472784858,4.7160791792567185
6274,48,Female,Basic,Net Banking,Drama,189.04642093060465,1.5464770060996114
6275,39,Female,Mobile,Upi,Drama,205.40311315296378,2.438773974188291
6276,18,Male,Premium,Upi,Documentary,183.3363293855228,4.8389059980950515
6277,19,Female,Premium,Net Banking,Romance,181.9320917458042,1.3616839982137159
6278,57,Male,Mobile,Net Banking,Drama,196.46589226290666,2.8631090475162235
6279,33,Female,Basic,Card,Documentary,194.02308453967024,2.7931620324245654
6280,42,Male,Premium,Card,Horror,198.28657937740726,4.14837294029459
6281,27,Male,Basic,Net Banking,Drama,193.89720121071412,2.8782274021446477
6282,57,Male,Mobile,Net Banking,Drama,195.23338341890351,1.641431312415346
6283,28,Male,Basic,Card,Thriller,191.67869985952595,1.1520288018495397
6284,54,Male,Basic,Net Banking,Drama,197.5265800726792,1.513251070455789
6285,57,Female,Basic,E-Wallet,Romance,201.2582583019851,4.345596213044097
6286,59,Female,Premium,Upi,Documentary,204.48317326824701,1.7408991459453556
6287,35,Male,Standard,Net Banking,Documentary,201.21524220815024,2.3884397547552894
6288,63,Male,Mobile,Net Banking,Comedy,180.40355654941035,4.310815533612451
6289,62,Female,Premium,E-Wallet,Romance,183.9378969517763,4.389812061545305
6290,67,Female,Basic,E-Wallet,Documentary,191.43637527822776,4.154476572103992
6291,40,Male,Standard,Card,Romance,185.1247050121111,3.8907011545004058
6292,30,Female,Basic,Card,Action,206.9634966490523,3.6753922161862382
6293,28,Male,Mobile,Net Banking,Romance,199.5225374433563,3.4751228608713327
6294,63,Male,Standard,E-Wallet,Horror,197.5362474197929,1.0293489076551081
6295,30,Male,Standard,Upi,Comedy,194.32717046852642,2.1742938462346038
6296,24,Female,Mobile,Card,Thriller,209.5506596019279,2.2327485751416027
6297,35,Female,Mobile,Upi,Comedy,193.61649886485256,4.994053301084458
6298,42,Female,Standard,Net Banking,Comedy,206.94879544412177,2.9462568017329316
6299,57,Male,Mobile,E-Wallet,Drama,193.5641950150629,2.309766388769972
6300,59,Female,Standard,E-Wallet,Comedy,204.8653617256977,4.663059154356814
6301,42,Female,Mobile,Upi,Action,180.8307200695092,1.099110573425651
6302,64,Male,Mobile,Upi,Romance,185.6848023820956,2.733881793030978
6303,43,Male,Mobile,E-Wallet,Horror,190.32134321634172,3.9233010544094498
6304,19,Female,Standard,Upi,Drama,188.79789719828597,1.3087294064989616
6305,65,Male,Standard,Card,Drama,187.6490593563382,2.060329236331413
6306,52,Male,Standard,Upi,Comedy,194.00502472663223,2.5555112903389885
6307,58,Female,Standard,Upi,Horror,191.4439390190743,4.842334431623959
6308,35,Female,Basic,E-Wallet,Action,195.64531854711166,3.870552636806962
6309,32,Female,Premium,Card,Romance,181.24964890892446,2.6487247337359827
6310,63,Female,Basic,Card,Drama,181.40372345396506,2.0927009187684793
6311,54,Male,Standard,E-Wallet,Thriller,203.6410826772307,3.310493302657349
6312,37,Male,Mobile,Card,Drama,204.25485747675165,2.4893606474591374
6313,31,Male,Premium,E-Wallet,Comedy,194.1618594726947,1.966448137955799
6314,64,Female,Mobile,Upi,Comedy,193.16103981519458,4.641083885686401
6315,42,Female,Standard,E-Wallet,Romance,192.95243975638027,1.5454277677888295
6316,35,Male,Mobile,E-Wallet,Comedy,206.36963578626523,3.1238120979683455
6317,51,Male,Basic,Net Banking,Thriller,206.28958502804016,3.8166995325015973
6318,56,Male,Premium,Card,Horror,188.96546974189266,1.4859342652253464
6319,51,Male,Standard,Card,Thriller,188.40700930510047,3.5034951828937864
6320,49,Female,Premium,E-Wallet,Documentary,207.7692499512474,1.5002416315157503
6321,57,Male,Basic,Card,Drama,192.32864469767622,4.950413558387941
6322,64,Female,Standard,Net Banking,Action,193.83757717131996,4.302018916280531
6323,66,Male,Basic,Card,Thriller,207.69457034148206,3.0507104737111463
6324,65,Female,Standard,Card,Drama,191.78984138683975,1.192765799662324
6325,24,Female,Premium,Upi,Drama,196.3373962225458,1.474999176327343
6326,62,Male,Basic,Net Banking,Thriller,208.71812480922995,4.948035910946926
6327,50,Female,Standard,Net Banking,Drama,196.35995665617418,4.870194196456284
6328,67,Female,Premium,Net Banking,Horror,185.79369448330232,1.2105756897409212
6329,31,Male,Mobile,Net Banking,Thriller,208.69514882055378,2.0333413358546855
6330,70,Male,Standard,Net Banking,Documentary,193.6373891959609,2.0750889724466166
6331,32,Male,Standard,E-Wallet,Comedy,185.3765193017663,1.1220773789556602
6332,69,Male,Basic,Card,Romance,199.00286057814375,4.912647265877907
6333,70,Female,Mobile,Card,Horror,207.06686622411277,4.8361905756674295
6334,35,Female,Mobile,Upi,Horror,181.62297540740005,4.702807783853563
6335,36,Male,Mobile,Upi,Horror,191.26951272277606,3.1843516433472447
6336,53,Male,Premium,Upi,Drama,199.0521033689914,3.611512698421508
6337,25,Female,Mobile,Upi,Thriller,204.85262363490418,2.0021902565249072
6338,21,Female,Standard,Card,Action,183.70608686636356,4.124849537902005
6339,26,Male,Mobile,Upi,Drama,181.6723136107602,2.302144655730784
6340,21,Male,Mobile,Net Banking,Comedy,199.86661988985662,2.8616602859194087
6341,42,Female,Premium,E-Wallet,Horror,187.32479819392114,4.981066172875584
6342,27,Female,Basic,Upi,Drama,191.72105840052433,1.0155297180181617
6343,41,Female,Basic,E-Wallet,Documentary,187.22242038126268,4.789065845889876
6344,26,Female,Basic,Card,Comedy,192.14683427466792,4.747669470316797
6345,38,Male,Basic,E-Wallet,Thriller,192.40225894089687,1.9254108796141045
6346,20,Female,Mobile,Net Banking,Action,183.72018895581817,3.3742140428353573
6347,27,Female,Standard,Upi,Comedy,189.72087979667367,2.498000708621902
6348,47,Female,Basic,E-Wallet,Romance,184.9600899321598,2.0441832940613742
6349,38,Female,Basic,Net Banking,Horror,205.0113597157978,2.3392447750373404
6350,46,Male,Mobile,E-Wallet,Action,193.9999761968554,3.7016710972678175
6351,27,Female,Premium,E-Wallet,Romance,207.6596413916863,4.441709913330033
6352,48,Male,Basic,Card,Horror,203.48432599691304,3.014450310579768
6353,40,Female,Basic,E-Wallet,Action,195.4258321117244,4.428566329652748
6354,27,Male,Basic,Upi,Action,208.7976439772654,2.4664978244117446
6355,32,Female,Basic,E-Wallet,Action,198.40466985261673,3.1449556144355992
6356,50,Male,Standard,Net Banking,Romance,207.07407747042504,1.0145180119574686
6357,67,Female,Premium,Card,Thriller,208.8726898113871,1.4114074599856186
6358,19,Female,Mobile,E-Wallet,Comedy,192.26149353724838,1.2638106547435468
6359,24,Male,Basic,E-Wallet,Thriller,190.0693949351558,1.7875191983367826
6360,21,Female,Mobile,Upi,Horror,199.14173922223074,3.444500547390102
6361,23,Female,Premium,E-Wallet,Documentary,206.497972403949,2.1469042599762433
6362,41,Female,Mobile,Card,Drama,202.5982903777669,1.7522628053720126
6363,19,Female,Basic,E-Wallet,Comedy,185.44375874716798,4.7133881146915115
6364,37,Male,Mobile,Upi,Action,190.74432272737292,3.389736093690819
6365,21,Male,Premium,Card,Comedy,183.71273263558112,1.4567829736532132
6366,31,Male,Premium,Upi,Romance,183.00209821523768,3.957629412565009
6367,69,Female,Mobile,Card,Documentary,182.78680673190038,2.543300285266524
6368,29,Female,Mobile,Upi,Comedy,193.59232255717188,4.949771043056448
6369,61,Female,Mobile,Net Banking,Romance,203.9801928868594,4.169243791988938
6370,22,Female,Mobile,Net Banking,Drama,192.65691290306304,4.16700933747093
6371,23,Male,Premium,Card,Comedy,183.46175053037447,2.4712672216158458
6372,23,Female,Standard,Upi,Thriller,182.8275030315744,4.747427429335403
6373,26,Male,Mobile,Upi,Thriller,206.32094949983085,4.495928243260488
6374,38,Male,Standard,Net Banking,Thriller,183.31343967429808,1.752317891074247
6375,33,Male,Premium,Net Banking,Action,198.10052020258803,4.150647066882874
6376,25,Female,Basic,Upi,Action,194.3282586109102,3.469612545661336
6377,34,Female,Standard,Net Banking,Horror,190.16882410772962,3.755530556126824
6378,62,Male,Premium,E-Wallet,Horror,190.7817395617641,1.3801007968924064
6379,26,Male,Standard,Card,Comedy,190.80869981737666,4.951910645137415
6380,30,Male,Standard,Net Banking,Romance,180.51542749818,3.9763566307711873
6381,60,Female,Standard,Net Banking,Drama,205.00145237615203,4.662926210302519
6382,26,Female,Mobile,Upi,Documentary,181.07828605559624,1.8632847547235611
6383,49,Female,Mobile,Card,Drama,205.26137349121336,4.952077573068221
6384,42,Male,Basic,Upi,Thriller,201.57858365032038,2.4859563047236
6385,28,Female,Standard,Upi,Thriller,182.84056842088722,4.6316201742061
6386,46,Male,Basic,Upi,Horror,187.19314363746682,1.9135100296328211
6387,65,Male,Premium,Card,Thriller,200.09426955308976,1.1553169911379815
6388,67,Female,Premium,Card,Romance,196.8914707925321,1.9405039288098993
6389,64,Female,Mobile,E-Wallet,Horror,196.79939780312375,1.3257177766650616
6390,50,Male,Mobile,Upi,Comedy,186.14176573144485,3.4757223612735912
6391,22,Female,Standard,E-Wallet,Thriller,191.98951967848953,1.3733512473879133
6392,22,Female,Mobile,Net Banking,Action,195.04410994201368,2.059769898368997
6393,52,Male,Mobile,Upi,Drama,200.677060707617,3.567343513139646
6394,59,Female,Basic,E-Wallet,Comedy,197.61044352231806,3.5398876055654993
6395,23,Male,Standard,E-Wallet,Comedy,191.9958164125038,3.9422793266504077
6396,26,Male,Standard,Upi,Documentary,194.3104353234756,4.735067376600881
6397,57,Male,Mobile,Net Banking,Action,187.41121750215208,2.628541110685829
6398,60,Male,Basic,Card,Documentary,185.82968419481045,2.732998884907446
6399,48,Male,Standard,E-Wallet,Drama,196.29965195532182,1.6382427077004866
6400,33,Female,Basic,Upi,Horror,180.0406263208177,3.4589627585919884
6401,28,Female,Standard,Upi,Thriller,207.91732974608377,4.711392303892972
6402,27,Male,Mobile,E-Wallet,Comedy,188.89159249125296,4.395861208719986
6403,67,Female,Basic,Card,Drama,195.50112830775188,1.8272192888120968
6404,54,Male,Basic,Net Banking,Romance,203.58542795193713,2.6758535662690677
6405,29,Male,Standard,E-Wallet,Drama,187.7368588736158,1.6737391173063356
6406,45,Female,Standard,E-Wallet,Documentary,193.02232006963698,4.128324986075853
6407,69,Male,Premium,Net Banking,Drama,185.69925802068116,4.78142560637737
6408,45,Male,Mobile,E-Wallet,Documentary,193.27470075160485,3.55864203774953
6409,51,Male,Mobile,Card,Romance,188.38057590379262,3.153620310088785
6410,62,Male,Mobile,Upi,Comedy,182.60514157929654,3.5379263524544733
6411,49,Female,Mobile,Card,Comedy,190.398939342636,4.685268966444886
6412,52,Female,Premium,Card,Documentary,187.34053733825903,4.387800588500581
6413,30,Female,Basic,Net Banking,Action,196.19159234072532,1.3881679011089196
6414,52,Female,Standard,Upi,Horror,201.71412240812086,1.5304331584248767
6415,23,Female,Basic,E-Wallet,Romance,207.09970465729558,2.619788932997364
6416,36,Female,Premium,Card,Thriller,189.0879427435609,4.746873349032374
6417,30,Female,Premium,Card,Drama,208.49707757630458,1.5230601564320074
6418,67,Female,Basic,Upi,Drama,182.1492976364519,3.106352978967315
6419,49,Female,Mobile,Upi,Thriller,191.55425553283618,4.135631778282505
6420,30,Female,Mobile,Upi,Comedy,198.0001702940162,4.501443491685062
6421,38,Male,Mobile,E-Wallet,Drama,203.14684822904613,3.427167139876124
6422,70,Female,Premium,Net Banking,Action,183.63945352089073,1.6858400929355275
6423,28,Male,Mobile,E-Wallet,Romance,201.04852318422022,3.3787684007400327
6424,24,Male,Mobile,E-Wallet,Documentary,180.54568116780436,2.5140316786150616
6425,44,Male,Basic,Upi,Documentary,184.57442291136883,3.5781736425803587
6426,24,Male,Standard,Net Banking,Action,202.7015897479833,2.602016220474221
6427,56,Female,Basic,E-Wallet,Action,201.73736276600636,2.0197208745178603
6428,26,Female,Standard,Upi,Action,208.4450295590926,4.065336337934077
6429,48,Male,Basic,Card,Documentary,209.03062416866385,2.921447634015702
6430,57,Male,Premium,Upi,Thriller,204.62725114505375,4.569837351322472
6431,56,Male,Basic,Upi,Action,203.23891485035702,2.3093999866561394
6432,43,Male,Mobile,E-Wallet,Romance,204.03210245651678,2.8262205324824614
